0.0	0.0	0.0	137.0	143.0	-0.39815	-0.002502
0.0	0.0	0.0	138.0	144.0	-0.39815	-0.002502
0.0	0.0	0.0	133.0	145.0	-0.385485	0.01611
0.0	0.0	0.0	134.0	146.0	-0.385485	0.01611
0.0	0.0	0.0	137.0	149.0	-0.359592	-0.008391
0.0	0.0	0.0	138.0	150.0	-0.359592	-0.008391
0.0	0.0	0.0	133.0	151.0	-0.458141	0.005944
0.0	0.0	0.0	134.0	152.0	-0.458141	0.005944
0.0	0.0	0.0	135.0	153.0	-0.429727	0.02166
0.0	0.0	0.0	136.0	154.0	-0.429727	0.02166
0.0	0.0	0.0	135.0	37.0	-0.441879	-0.003698
0.0	0.0	0.0	136.0	38.0	-0.441879	-0.003698
0.0	0.0	0.0	137.0	39.0	-0.449981	0.001339
0.0	0.0	0.0	138.0	40.0	-0.449981	0.001339
0.0	-1.0	0.0	133.0	197.0	-0.474647	-0.004243
0.0	-1.0	0.0	134.0	198.0	-0.474647	-0.004243
0.0	-1.0	0.0	137.0	201.0	-0.468535	0.002929
0.0	-1.0	0.0	138.0	202.0	-0.468535	0.002929
0.0	0.0	0.0	133.0	125.0	-0.342884	0.011136
0.0	0.0	0.0	134.0	126.0	-0.342884	0.011136
0.0	0.0	0.0	135.0	127.0	-0.325818	0.000245
0.0	0.0	0.0	136.0	128.0	-0.325818	0.000245
0.0	0.0	0.0	161.0	167.0	-0.330185	-0.003741
0.0	0.0	0.0	162.0	168.0	-0.330185	-0.003741
0.0	0.0	0.0	163.0	169.0	-0.317384	-0.009515
0.0	0.0	0.0	164.0	170.0	-0.317384	-0.009515
0.0	0.0	0.0	159.0	171.0	-0.372205	-0.00168
0.0	0.0	0.0	160.0	172.0	-0.372205	-0.00168
0.0	0.0	0.0	163.0	175.0	-0.438048	0.007639
0.0	0.0	0.0	164.0	176.0	-0.438048	0.007639
0.0	0.0	0.0	159.0	177.0	-0.542448	-0.007989
0.0	0.0	0.0	160.0	178.0	-0.542448	-0.007989
0.0	0.0	0.0	161.0	179.0	-0.59578	0.001631
0.0	0.0	0.0	162.0	180.0	-0.59578	0.001631
0.0	0.0	0.0	161.0	63.0	-0.310204	-0.004849
0.0	0.0	0.0	162.0	64.0	-0.310204	-0.004849
0.0	0.0	0.0	163.0	65.0	-0.351823	0.00755
0.0	0.0	0.0	164.0	66.0	-0.351823	0.00755
0.0	0.0	0.0	159.0	119.0	-0.255299	-0.006771
0.0	0.0	0.0	160.0	120.0	-0.255299	-0.006771
0.0	0.0	0.0	163.0	123.0	-0.245812	0.003599
0.0	0.0	0.0	164.0	124.0	-0.245812	0.003599
0.0	0.0	-1.0	159.0	203.0	-0.333446	-0.000364
0.0	0.0	-1.0	160.0	204.0	-0.333446	-0.000364
0.0	0.0	-1.0	161.0	205.0	-0.32442	0.000102
0.0	0.0	-1.0	162.0	206.0	-0.32442	0.000102
0.0	0.0	0.0	187.0	193.0	-0.410867	0.016479
0.0	0.0	0.0	188.0	194.0	-0.410867	0.016479
0.0	0.0	0.0	189.0	195.0	-0.392034	0.01193
0.0	0.0	0.0	190.0	196.0	-0.392034	0.01193
0.0	0.0	0.0	185.0	197.0	-0.475768	0.006648
0.0	0.0	0.0	186.0	198.0	-0.475768	0.006648
0.0	0.0	0.0	189.0	201.0	-0.385685	4.7e-5
0.0	0.0	0.0	190.0	202.0	-0.385685	4.7e-5
0.0	0.0	0.0	185.0	203.0	-0.368369	0.002253
0.0	0.0	0.0	186.0	204.0	-0.368369	0.002253
0.0	0.0	0.0	187.0	205.0	-0.347699	-0.008946
0.0	0.0	0.0	188.0	206.0	-0.347699	-0.008946
0.0	0.0	0.0	187.0	89.0	-0.346528	0.0023
0.0	0.0	0.0	188.0	90.0	-0.346528	0.0023
0.0	0.0	0.0	189.0	91.0	-0.314932	0.000993
0.0	0.0	0.0	190.0	92.0	-0.314932	0.000993
0.0	0.0	0.0	185.0	145.0	-0.271462	0.000135
0.0	0.0	0.0	186.0	146.0	-0.271462	0.000135
0.0	0.0	0.0	189.0	149.0	-0.307289	0.001831
0.0	0.0	0.0	190.0	150.0	-0.307289	0.001831
0.0	0.0	0.0	185.0	177.0	-0.435179	0.00298
0.0	0.0	0.0	186.0	178.0	-0.435179	0.00298
0.0	0.0	0.0	187.0	179.0	-0.45131	-0.005938
0.0	0.0	0.0	188.0	180.0	-0.45131	-0.005938
0.0	0.0	0.0	3.0	9.0	1.48721	-0.004786
0.0	0.0	0.0	4.0	10.0	1.48721	-0.004786
0.0	0.0	0.0	5.0	17.0	1.831697	-0.003169
0.0	0.0	0.0	6.0	18.0	1.831697	-0.003169
0.0	0.0	0.0	7.0	25.0	1.750087	0.000634
0.0	0.0	0.0	8.0	26.0	1.750087	0.000634
-1.0	0.0	0.0	3.0	113.0	1.656227	-0.004708
-1.0	0.0	0.0	4.0	114.0	1.656227	-0.004708
0.0	-1.0	0.0	5.0	69.0	1.581725	0.002682
0.0	-1.0	0.0	6.0	70.0	1.581725	0.002682
0.0	0.0	-1.0	7.0	51.0	1.612978	-0.001644
0.0	0.0	-1.0	8.0	52.0	1.612978	-0.001644
0.0	0.0	0.0	29.0	35.0	1.655497	0.003629
0.0	0.0	0.0	30.0	36.0	1.655497	0.003629
0.0	0.0	0.0	31.0	43.0	1.412665	-0.002035
0.0	0.0	0.0	32.0	44.0	1.412665	-0.002035
0.0	0.0	0.0	33.0	51.0	1.858909	0.000486
0.0	0.0	0.0	34.0	52.0	1.858909	0.000486
-1.0	0.0	0.0	29.0	139.0	1.740324	0.003956
-1.0	0.0	0.0	30.0	140.0	1.740324	0.003956
0.0	-1.0	0.0	31.0	95.0	1.704973	-0.002263
0.0	-1.0	0.0	32.0	96.0	1.704973	-0.002263
0.0	0.0	0.0	33.0	25.0	1.776362	0.002008
0.0	0.0	0.0	34.0	26.0	1.776362	0.002008
0.0	0.0	0.0	55.0	61.0	1.354032	0.009463
0.0	0.0	0.0	56.0	62.0	1.354032	0.009463
0.0	0.0	0.0	57.0	69.0	1.097773	0.005332
0.0	0.0	0.0	58.0	70.0	1.097773	0.005332
0.0	0.0	0.0	59.0	77.0	1.889802	-0.001827
0.0	0.0	0.0	60.0	78.0	1.889802	-0.001827
-1.0	0.0	0.0	55.0	165.0	1.964084	0.00615
-1.0	0.0	0.0	56.0	166.0	1.964084	0.00615
0.0	0.0	0.0	57.0	17.0	1.936236	0.006457
0.0	0.0	0.0	58.0	18.0	1.936236	0.006457
0.0	0.0	-1.0	59.0	103.0	1.669065	0.001917
0.0	0.0	-1.0	60.0	104.0	1.669065	0.001917
0.0	0.0	0.0	81.0	87.0	1.935535	-0.004094
0.0	0.0	0.0	82.0	88.0	1.935535	-0.004094
0.0	0.0	0.0	83.0	95.0	1.859907	0.003813
0.0	0.0	0.0	84.0	96.0	1.859907	0.003813
0.0	0.0	0.0	85.0	103.0	1.938727	-0.000942
0.0	0.0	0.0	86.0	104.0	1.938727	-0.000942
-1.0	0.0	0.0	81.0	191.0	1.363568	0.000431
