352 Pb:p 2 2 3 Z dn
353 Pb:p 2 2 3 X up
354 Pb:p 2 2 3 X dn
355 Pb:p 2 2 3 Y up
356 Pb:p 2 2 3 Y dn
357 Pb:p 3 2 3 Z up
358 Pb:p 3 2 3 Z dn
359 Pb:p 3 2 3 X up
360 Pb:p 3 2 3 X dn
361 Pb:p 3 2 3 Y up
362 Pb:p 3 2 3 Y dn
363 Pb:p 4 2 3 Z up
364 Pb:p 4 2 3 Z dn
365 Pb:p 4 2 3 X up
366 Pb:p 4 2 3 X dn
367 Pb:p 4 2 3 Y up
368 Pb:p 4 2 3 Y dn
369 Pb:p 1 3 3 Z up
370 Pb:p 1 3 3 Z dn
371 Pb:p 1 3 3 X up
372 Pb:p 1 3 3 X dn
373 Pb:p 1 3 3 Y up
374 Pb:p 1 3 3 Y dn
375 Pb:p 2 3 3 Z up
376 Pb:p 2 3 3 Z dn
377 Pb:p 2 3 3 X up
378 Pb:p 2 3 3 X dn
379 Pb:p 2 3 3 Y up
380 Pb:p 2 3 3 Y dn
381 Pb:p 3 3 3 Z up
382 Pb:p 3 3 3 Z dn
383 Pb:p 3 3 3 X up
384 Pb:p 3 3 3 X dn
385 Pb:p 3 3 3 Y up
386 Pb:p 3 3 3 Y dn
387 Pb:p 4 3 3 Z up
388 Pb:p 4 3 3 Z dn
389 Pb:p 4 3 3 X up
390 Pb:p 4 3 3 X dn
391 Pb:p 4 3 3 Y up
392 Pb:p 4 3 3 Y dn
393 Pb:p 1 4 3 Z up
394 Pb:p 1 4 3 Z dn
395 Pb:p 1 4 3 X up
396 Pb:p 1 4 3 X dn
397 Pb:p 1 4 3 Y up
398 Pb:p 1 4 3 Y dn
399 Pb:p 2 4 3 Z up
400 Pb:p 2 4 3 Z dn
401 Pb:p 2 4 3 X up
402 Pb:p 2 4 3 X dn
403 Pb:p 2 4 3 Y up
404 Pb:p 2 4 3 Y dn
405 Pb:p 3 4 3 Z up
406 Pb:p 3 4 3 Z dn
407 Pb:p 3 4 3 X up
408 Pb:p 3 4 3 X dn
409 Pb:p 3 4 3 Y up
410 Pb:p 3 4 3 Y dn
411 Pb:p 4 4 3 Z up
412 Pb:p 4 4 3 Z dn
413 Pb:p 4 4 3 X up
414 Pb:p 4 4 3 X dn
415 Pb:p 4 4 3 Y up
416 Pb:p 4 4 3 Y dn
417 Pb:p 1 1 4 Z up
418 Pb:p 1 1 4 Z dn
419 Pb:p 1 1 4 X up
420 Pb:p 1 1 4 X dn
421 Pb:p 1 1 4 Y up
422 Pb:p 1 1 4 Y dn
423 Pb:p 2 1 4 Z up
424 Pb:p 2 1 4 Z dn
425 Pb:p 2 1 4 X up
426 Pb:p 2 1 4 X dn
427 Pb:p 2 1 4 Y up
428 Pb:p 2 1 4 Y dn
429 Pb:p 3 1 4 Z up
430 Pb:p 3 1 4 Z dn
431 Pb:p 3 1 4 X up
432 Pb:p 3 1 4 X dn
433 Pb:p 3 1 4 Y up
434 Pb:p 3 1 4 Y dn
435 Pb:p 4 1 4 Z up
436 Pb:p 4 1 4 Z dn
437 Pb:p 4 1 4 X up
438 Pb:p 4 1 4 X dn
439 Pb:p 4 1 4 Y up
440 Pb:p 4 1 4 Y dn
441 Pb:p 1 2 4 Z up
442 Pb:p 1 2 4 Z dn
443 Pb:p 1 2 4 X up
444 Pb:p 1 2 4 X dn
445 Pb:p 1 2 4 Y up
446 Pb:p 1 2 4 Y dn
447 Pb:p 2 2 4 Z up
448 Pb:p 2 2 4 Z dn
449 Pb:p 2 2 4 X up
450 Pb:p 2 2 4 X dn
451 Pb:p 2 2 4 Y up
452 Pb:p 2 2 4 Y dn
453 Pb:p 3 2 4 Z up
454 Pb:p 3 2 4 Z dn
455 Pb:p 3 2 4 X up
456 Pb:p 3 2 4 X dn
457 Pb:p 3 2 4 Y up
458 Pb:p 3 2 4 Y dn
459 Pb:p 4 2 4 Z up
460 Pb:p 4 2 4 Z dn
461 Pb:p 4 2 4 X up
462 Pb:p 4 2 4 X dn
463 Pb:p 4 2 4 Y up
464 Pb:p 4 2 4 Y dn
465 Pb:p 1 3 4 Z up
466 Pb:p 1 3 4 Z dn
467 Pb:p 1 3 4 X up
468 Pb:p 1 3 4 X dn
469 Pb:p 1 3 4 Y up
470 Pb:p 1 3 4 Y dn
471 Pb:p 2 3 4 Z up
472 Pb:p 2 3 4 Z dn
473 Pb:p 2 3 4 X up
474 Pb:p 2 3 4 X dn
475 Pb:p 2 3 4 Y up
476 Pb:p 2 3 4 Y dn
477 Pb:p 3 3 4 Z up
478 Pb:p 3 3 4 Z dn
479 Pb:p 3 3 4 X up
480 Pb:p 3 3 4 X dn
481 Pb:p 3 3 4 Y up
482 Pb:p 3 3 4 Y dn
483 Pb:p 4 3 4 Z up
484 Pb:p 4 3 4 Z dn
485 Pb:p 4 3 4 X up
486 Pb:p 4 3 4 X dn
487 Pb:p 4 3 4 Y up
488 Pb:p 4 3 4 Y dn
489 Pb:p 1 4 4 Z up
490 Pb:p 1 4 4 Z dn
491 Pb:p 1 4 4 X up
492 Pb:p 1 4 4 X dn
493 Pb:p 1 4 4 Y up
494 Pb:p 1 4 4 Y dn
495 Pb:p 2 4 4 Z up
496 Pb:p 2 4 4 Z dn
497 Pb:p 2 4 4 X up
498 Pb:p 2 4 4 X dn
499 Pb:p 2 4 4 Y up
500 Pb:p 2 4 4 Y dn
501 Pb:p 3 4 4 Z up
502 Pb:p 3 4 4 Z dn
503 Pb:p 3 4 4 X up
504 Pb:p 3 4 4 X dn
505 Pb:p 3 4 4 Y up
506 Pb:p 3 4 4 Y dn
507 Pb:p 4 4 4 Z up
508 Pb:p 4 4 4 Z dn
509 Pb:p 4 4 4 X up
510 Pb:p 4 4 4 X dn
511 Pb:p 4 4 4 Y up
512 Pb:p 4 4 4 Y dn
513 Br:p 1 1 1 z Z up
514 Br:p 1 1 1 z Z dn
515 Br:p 1 1 1 z X up
516 Br:p 1 1 1 z X dn
517 Br:p 1 1 1 z Y up
518 Br:p 1 1 1 z Y dn
519 Br:p 1 1 1 y Z up
520 Br:p 1 1 1 y Z dn
521 Br:p 1 1 1 y X up
522 Br:p 1 1 1 y X dn
523 Br:p 1 1 1 y Y up
524 Br:p 1 1 1 y Y dn
525 Br:p 1 1 1 x Z up
526 Br:p 1 1 1 x Z dn
527 Br:p 1 1 1 x X up
528 Br:p 1 1 1 x X dn
529 Br:p 1 1 1 x Y up
530 Br:p 1 1 1 x Y dn
531 Br:p 2 1 1 z Z up
532 Br:p 2 1 1 z Z dn
533 Br:p 2 1 1 z X up
